GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased_per_1000
46109,South Dakota,Roberts County,10447,36929,800,76.577,2.1059
01095,Alabama,Marshall County,96109,36044,7358,76.5589,0.6139
17025,Illinois,Clay County,13253,40351,1013,76.4355,1.7355
20043,Kansas,Doniphan County,7682,37405,587,76.4124,0.6509
55071,Wisconsin,Manitowoc County,79074,47675,6036,76.3336,0.4806
05111,Arkansas,Poinsett County,23974,32315,1830,76.3327,2.0022
12079,Florida,Madison County,18529,31675,1414,76.3128,1.5111
29147,Missouri,Nodaway County,22304,31013,1702,76.3092,0.7174
53021,Washington,Franklin County,94347,37390,7197,76.2822,0.8055
19049,Iowa,Dallas County,90180,66128,6876,76.2475,0.6653
12039,Florida,Gadsden County,45894,35139,3497,76.1973,1.2638
19077,Iowa,Guthrie County,10720,52694,816,76.1194,1.3993
47071,Tennessee,Hardin County,25776,39387,1962,76.1173,1.1639
18141,Indiana,St. Joseph County,270771,47673,20610,76.116,1.0415
30097,Montana,Sweet Grass County,3710,44455,282,76.0108,1.3477
12003,Florida,Baker County,28355,32313,2154,75.9654,1.1991
26043,Michigan,Dickinson County,25383,49397,1927,75.917,2.3244
20189,Kansas,Stevens County,5559,38970,422,75.9129,0.1799
19155,Iowa,Pottawattamie County,93533,45604,7098,75.8877,0.866
40035,Oklahoma,Craig County,14306,35718,1085,75.8423,0.2097
01049,Alabama,DeKalb County,71385,31916,5411,75.8002,0.6444
38025,North Dakota,Dunn County,4332,60338,328,75.7156,1.385
27129,Minnesota,Renville County,14612,51432,1106,75.6912,2.19
38091,North Dakota,Steele County,1903,63327,144,75.67,0.5255
12045,Florida,Gulf County,16164,35701,1223,75.662,1.4848
55127,Wisconsin,Walworth County,103718,50023,7845,75.6378,0.5689
22127,Louisiana,Winn Parish,14134,36698,1069,75.6332,1.8395
16075,Idaho,Payette County,23551,38933,1781,75.6231,0.7218
49037,Utah,San Juan County,15449,26638,1167,75.5389,2.0713
46019,South Dakota,Butte County,10222,38639,771,75.4256,1.3696
17121,Illinois,Marion County,37620,43059,2837,75.412,1.8075
19129,Iowa,Mills County,15063,56647,1134,75.2838,0.6639
19083,Iowa,Hardin County,16868,52677,1269,75.2312,0.7114
30111,Montana,Yellowstone County,160137,52340,12046,75.2231,0.7743
47077,Tennessee,Henderson County,27847,35748,2092,75.1248,1.2569
20081,Kansas,Haskell County,3997,52783,300,75.0563,0.2502
20209,Kansas,Wyandotte County,165324,33315,12398,74.9921,1.113
31035,Nebraska,Clay County,6214,47220,466,74.992,0.6437
30019,Montana,Daniels County,1747,48086,131,74.9857,2.2896
29159,Missouri,Pettis County,42542,37763,3189,74.9612,0.8932
46025,South Dakota,Clark County,3739,48261,280,74.8863,0.2675
55119,Wisconsin,Taylor County,20412,39051,1528,74.8579,0.5389
47185,Tennessee,White County,27107,32477,2029,74.8515,0.7378
17137,Illinois,Morgan County,33976,41359,2543,74.847,1.6188
18023,Indiana,Clinton County,32250,39172,2413,74.8217,0.9612
29151,Missouri,Osage County,13714,45582,1026,74.8141,0.4375
47083,Tennessee,Houston County,8263,32822,618,74.7912,2.5414
13065,Georgia,Clinch County,6648,37548,497,74.7593,1.9555
27127,Minnesota,Redwood County,15249,49732,1140,74.759,1.3771
27151,Minnesota,Swift County,9345,51320,698,74.6923,1.1771
47053,Tennessee,Gibson County,49045,38654,3661,74.6457,1.4884
40151,Oklahoma,Woods County,8897,42890,664,74.6319,0.3372
31051,Nebraska,Dixon County,5709,44185,426,74.619,0.7006
19139,Iowa,Muscatine County,42929,47553,3197,74.4718,1.7005
55019,Wisconsin,Clark County,34709,40228,2582,74.3899,1.2677
46011,South Dakota,Brookings County,35232,46302,2620,74.3642,0.5677
28119,Mississippi,Quitman County,7051,27088,524,74.3157,0.9928
20069,Kansas,Gray County,6033,66429,448,74.2582,0.663
19153,Iowa,Polk County,487204,53215,36173,74.2461,0.7245
26041,Michigan,Delta County,35857,40551,2662,74.2393,1.8128
28107,Mississippi,Panola County,34178,32496,2533,74.112,1.6677
16019,Idaho,Bonneville County,116854,48287,8656,74.0753,0.6761
28135,Mississippi,Tallahatchie County,13987,27757,1036,74.0688,2.0019
30029,Montana,Flathead County,102106,47331,7562,74.0603,0.4309
47133,Tennessee,Overton County,22068,33701,1634,74.0439,1.6766
31021,Nebraska,Burt County,6488,50268,480,73.9827,0.4624
19075,Iowa,Grundy County,12304,53270,909,73.8784,1.1378
19067,Iowa,Floyd County,15761,46560,1164,73.8532,1.5227
17005,Illinois,Bond County,16630,37653,1228,73.8425,0.6615
17195,Illinois,Whiteside County,55626,44016,4107,73.8324,1.8337
47049,Tennessee,Fentress County,18217,32232,1345,73.8321,1.3723
48501,Texas,Yoakum County,8591,41112,634,73.7982,1.2804
29133,Missouri,Mississippi County,13336,32216,984,73.7852,0.5249
55055,Wisconsin,Jefferson County,85129,46241,6277,73.7352,0.5169
28115,Mississippi,Pontotoc County,31833,32996,2347,73.7285,1.0052
29195,Missouri,Saline County,22895,38580,1688,73.7279,0.6115
55097,Wisconsin,Portage County,70942,45886,5229,73.7081,0.6061
27099,Minnesota,Mower County,40011,48423,2946,73.6298,0.5748
19169,Iowa,Story County,98105,41885,7216,73.5538,0.2548
22083,Louisiana,Richland Parish,20192,37330,1485,73.544,1.6343
40089,Oklahoma,McCurtain County,32703,31648,2404,73.5101,1.4372
18051,Indiana,Gibson County,33452,45385,2458,73.4784,1.136
29075,Missouri,Gentry County,6628,41470,487,73.4762,2.1123
01027,Alabama,Clay County,13275,33530,975,73.4463,2.0339
28057,Mississippi,Itawamba County,23517,34734,1727,73.4362,1.7434
17201,Illinois,Winnebago County,284081,43742,20860,73.4298,0.9786
01055,Alabama,Etowah County,102501,36918,7517,73.3359,0.6927
27085,Minnesota,McLeod County,35873,49136,2629,73.2863,0.669
21171,Kentucky,Monroe County,10718,36385,785,73.2413,1.6794
28043,Mississippi,Grenada County,21055,35632,1542,73.2368,2.2797
56033,Wyoming,Sheridan County,30233,58223,2213,73.1982,0.3969
05035,Arkansas,Crittenden County,48342,36978,3538,73.1869,1.2205
56043,Wyoming,Washakie County,7885,48184,577,73.1769,1.2682
31015,Nebraska,Boyd County,1955,55795,143,73.1458,1.023
18181,Indiana,White County,24133,43852,1762,73.0121,0.9945
18037,Indiana,Dubois County,42565,56488,3107,72.9942,0.8223
05031,Arkansas,Craighead County,108558,37531,7924,72.9932,0.8567
31111,Nebraska,Lincoln County,35185,46623,2566,72.9288,0.5116
17061,Illinois,Greene County,13044,36912,951,72.9071,2.2999
28103,Mississippi,Noxubee County,10535,32805,768,72.8999,1.6137
31181,Nebraska,Webster County,3533,48607,257,72.7427,0.8491
40059,Oklahoma,Harper County,3797,46436,276,72.689,0.5267
28027,Mississippi,Coahoma County,22628,33915,1644,72.6533,2.0329
20065,Kansas,Graham County,2492,49624,181,72.6324,0.8026
48017,Texas,Bailey County,7027,42507,510,72.5772,1.2808
55091,Wisconsin,Pepin County,7289,47961,529,72.5751,0.4116
20071,Kansas,Greeley County,1227,59191,89,72.5346,0.0
19175,Iowa,Union County,12359,40494,895,72.4169,0.6473
47101,Tennessee,Lewis County,12086,34432,875,72.3978,1.3238
29097,Missouri,Jasper County,120636,39973,8733,72.3913,1.0279
16063,Idaho,Lincoln County,5360,34821,388,72.3881,1.4925
55065,Wisconsin,Lafayette County,16665,43042,1206,72.3672,0.24
27011,Minnesota,Big Stone County,4989,57221,361,72.3592,0.4009
30031,Montana,Gallatin County,111876,54734,8095,72.3569,0.2235
56005,Wyoming,Campbell County,46140,52824,3338,72.345,0.3684
30017,Montana,Custer County,11586,44689,838,72.3287,0.6905
53001,Washington,Adams County,19759,42800,1429,72.3215,0.6073
29017,Missouri,Bollinger County,12169,32454,878,72.1505,0.8218
55085,Wisconsin,Oneida County,35470,51715,2558,72.1173,1.0995
31067,Nebraska,Gage County,21493,49863,1550,72.1165,0.4653
20039,Kansas,Decatur County,2871,46614,207,72.1003,0.3483
31039,Nebraska,Cuming County,8940,58610,644,72.0358,0.783
05143,Arkansas,Washington County,236961,40247,17056,71.9781,0.7849
48285,Texas,Lavaca County,20110,50919,1447,71.9543,2.188
48427,Texas,Starr County,64525,26316,4639,71.8946,2.9601
30093,Montana,Silver Bow County,34993,48939,2515,71.8715,0.8859
19165,Iowa,Shelby County,11578,50834,832,71.8604,1.2092
01065,Alabama,Hale County,14726,36585,1058,71.8457,2.173
47119,Tennessee,Maury County,94340,42696,6776,71.8253,0.8586
17149,Illinois,Pike County,15611,42768,1121,71.8083,1.9858
17011,Illinois,Bureau County,32993,43931,2367,71.7425,1.6064
46045,South Dakota,Edmunds County,3875,52029,278,71.7419,0.7742
18045,Indiana,Fountain County,16351,41010,1173,71.7387,0.6727
22021,Louisiana,Caldwell Parish,9960,33950,714,71.6867,1.2048
47017,Tennessee,Carroll County,28020,35900,2008,71.6631,1.2848
31029,Nebraska,Chase County,3977,49267,285,71.6621,0.7543
40101,Oklahoma,Muskogee County,68362,36759,4897,71.6334,0.5412
27081,Minnesota,Lincoln County,5673,48520,406,71.5671,0.1763
29155,Missouri,Pemiscot County,16272,32811,1164,71.5339,1.1676
47099,Tennessee,Lawrence County,43734,35252,3128,71.5233,0.8689
29053,Missouri,Cooper County,17603,38916,1259,71.5219,0.5681
17187,Illinois,Warren County,17032,41274,1218,71.5124,1.4678
13101,Georgia,Echols County,4000,27880,286,71.5,0.5
56025,Wyoming,Natrona County,79115,69379,5656,71.4909,0.7205
27003,Minnesota,Anoka County,353813,51258,25287,71.47,0.6953
29031,Missouri,Cape Girardeau County,78753,46314,5627,71.4512,0.9016
17105,Illinois,Livingston County,35761,44775,2555,71.4465,1.0906
28007,Mississippi,Attala County,18365,33809,1312,71.4402,2.0147
48211,Texas,Hemphill County,3825,58484,273,71.3725,0.2614
12023,Florida,Columbia County,70503,35074,5031,71.3587,1.4184
18085,Indiana,Kosciusko County,79344,47799,5659,71.3223,0.6932
47175,Tennessee,Van Buren County,5765,30770,411,71.2923,0.6938
22073,Louisiana,Ouachita Parish,154475,41053,11008,71.2607,1.4307
40047,Oklahoma,Garfield County,60913,44465,4340,71.2492,0.6074
17173,Illinois,Shelby County,21741,41512,1549,71.2479,1.1499
28053,Mississippi,Humphreys County,8257,31864,588,71.2123,2.4222
20117,Kansas,Marshall County,9722,45766,692,71.1788,1.5429
19163,Iowa,Scott County,173283,54323,12319,71.0918,0.554
22025,Louisiana,Catahoula Parish,9608,33655,683,71.0866,1.9775
05021,Arkansas,Clay County,14847,34149,1055,71.0581,1.6165
31153,Nebraska,Sarpy County,184459,50333,13106,71.051,0.347
01025,Alabama,Clarke County,23920,36361,1698,70.9866,0.9615
55107,Wisconsin,Rusk County,14147,44199,1003,70.8984,0.7069
19183,Iowa,Washington County,22141,57438,1569,70.864,0.7226
01091,Alabama,Marengo County,19066,39801,1351,70.8591,1.2588
36087,New York,Rockland County,325695,60464,23072,70.8393,1.6396
27093,Minnesota,Meeker County,23141,43944,1638,70.7835,0.5618
22081,Louisiana,Red River Parish,8477,42201,600,70.7798,3.0671
35025,New Mexico,Lea County,69611,44437,4926,70.7647,0.7614
31113,Nebraska,Logan County,749,37603,53,70.761,0.0
01011,Alabama,Bullock County,10138,28797,717,70.724,1.9728
48355,Texas,Nueces County,362265,44378,25612,70.6996,1.3885
47183,Tennessee,Weakley County,33415,37316,2362,70.6868,1.1073
18169,Indiana,Wabash County,31280,43820,2211,70.6841,0.8632
19011,Iowa,Benton County,25642,53994,1810,70.5873,0.936
55033,Wisconsin,Dunn County,45131,39948,3184,70.5502,0.3545
17075,Illinois,Iroquois County,27604,43258,1945,70.4608,1.3766
30055,Montana,McCone County,1675,42209,118,70.4478,0.0
08043,Colorado,Fremont County,48021,35435,3382,70.4275,0.1458
46119,South Dakota,Sully County,1392,76036,98,70.4023,2.1552
17107,Illinois,Logan County,28925,38339,2036,70.3889,0.6914
12013,Florida,Calhoun County,14587,26873,1026,70.3366,1.5082
46079,South Dakota,Lake County,13057,52401,918,70.3071,0.919
31145,Nebraska,Red Willow County,10726,46270,753,70.2032,0.5594
29027,Missouri,Callaway County,44889,38686,3150,70.1731,0.2896
46101,South Dakota,Moody County,6579,49690,461,70.0714,1.824
17139,Illinois,Moultrie County,14717,62718,1031,70.055,0.8154
31011,Nebraska,Boone County,5239,54024,367,70.0515,0.3818
17029,Illinois,Coles County,50885,40995,3563,70.0206,1.2577
17083,Illinois,Jersey County,21847,41522,1529,69.9867,1.0528
01125,Alabama,Tuscaloosa County,208911,38822,14619,69.9772,0.8903
40087,Oklahoma,McClain County,39985,45143,2798,69.9762,0.4752
22085,Louisiana,Sabine Parish,24032,34558,1680,69.9068,1.2067
18167,Indiana,Vigo County,107386,38970,7507,69.9067,1.1175
31155,Nebraska,Saunders County,21303,52193,1489,69.8963,0.3755
18007,Indiana,Benton County,8653,42775,604,69.8024,0.3467
27131,Minnesota,Rice County,66523,44096,4642,69.7804,0.6013
19111,Iowa,Lee County,34055,42174,2374,69.7108,0.6166
08011,Colorado,Bent County,5882,27574,410,69.7042,0.17
30013,Montana,Cascade County,81643,47518,5690,69.6937,0.9554
29127,Missouri,Marion County,28592,41068,1992,69.6698,0.6995
20009,Kansas,Barton County,26111,48036,1818,69.6258,0.4979
35009,New Mexico,Curry County,49437,44161,3441,69.6037,0.5866
22077,Louisiana,Pointe Coupee Parish,21940,44366,1526,69.5533,2.2334
49005,Utah,Cache County,127068,38974,8829,69.4825,0.1259
48305,Texas,Lynn County,5877,33119,408,69.4232,1.7015
18113,Indiana,Noble County,47532,39798,3296,69.3428,1.094
17133,Illinois,Monroe County,34335,58686,2378,69.2588,1.4271
47127,Tennessee,Moore County,6411,41276,444,69.256,0.6239
22001,Louisiana,Acadia Parish,62190,37304,4307,69.2555,1.9135
28017,Mississippi,Chickasaw County,17171,34805,1187,69.1282,1.9218
55093,Wisconsin,Pierce County,42555,45936,2939,69.0636,0.47
27141,Minnesota,Sherburne County,96036,47031,6632,69.0574,0.4998
40009,Oklahoma,Beckham County,21709,37948,1498,69.0036,0.7831
19043,Iowa,Clayton County,17556,50371,1210,68.9223,0.5696
31091,Nebraska,Hooker County,682,52667,47,68.915,1.4663
27005,Minnesota,Becker County,34371,47272,2367,68.8662,0.6983
18071,Indiana,Jackson County,44111,42722,3037,68.849,0.9295
19005,Iowa,Allamakee County,13832,45745,952,68.8259,1.0121
31137,Nebraska,Phelps County,8996,52792,619,68.8084,0.667
12027,Florida,DeSoto County,37489,23610,2579,68.7935,1.0403
47135,Tennessee,Perry County,8064,34268,554,68.7004,2.7282
18137,Indiana,Ripley County,28523,41817,1959,68.6814,0.9466
27073,Minnesota,Lac qui Parle County,6658,55688,457,68.6392,0.6008
16047,Idaho,Gooding County,15196,52875,1043,68.6365,0.8555
16061,Idaho,Lewis County,3861,47267,265,68.6351,1.036
19001,Iowa,Adair County,7063,51989,484,68.5261,1.4158
55141,Wisconsin,Wood County,73055,46743,5004,68.4963,0.438
27159,Minnesota,Wadena County,13773,39746,943,68.4673,0.5808
27091,Minnesota,Martin County,19785,50083,1354,68.4357,1.1625
28081,Mississippi,Lee County,85202,41934,5829,68.4139,1.1619
38053,North Dakota,McKenzie County,13632,62549,932,68.3685,0.5869
35006,New Mexico,Cibola County,26746,28130,1827,68.3093,1.832
46033,South Dakota,Custer County,8726,48334,596,68.3016,0.8022
20037,Kansas,Crawford County,39019,37921,2665,68.3001,0.4613
18089,Indiana,Lake County,484411,45172,33076,68.2809,1.0776
19007,Iowa,Appanoose County,12437,38478,849,68.2641,1.1257
48357,Texas,Ochiltree County,9947,57287,679,68.2618,0.8043
13001,Georgia,Appling County,18507,33268,1263,68.2444,2.2154
27171,Minnesota,Wright County,136349,50181,9304,68.2367,0.3667
48377,Texas,Presidio County,6948,42848,474,68.2211,1.5832
27015,Minnesota,Brown County,25111,52995,1712,68.1773,0.677
55021,Wisconsin,Columbia County,57358,51147,3907,68.116,0.2266
26071,Michigan,Iron County,11117,44959,757,68.0939,3.2383
27069,Minnesota,Kittson County,4248,55597,289,68.032,2.8249
47041,Tennessee,DeKalb County,20138,40132,1370,68.0306,1.2414
12059,Florida,Holmes County,19477,30468,1325,68.029,0.8728
30027,Montana,Fergus County,11113,43808,756,68.0284,0.8099
27095,Minnesota,Mille Lacs County,26139,41582,1778,68.021,1.339
22123,Louisiana,West Carroll Parish,10982,36633,747,68.0204,2.0943
35013,New Mexico,Doña Ana County,217522,36570,14777,67.9334,0.993
28145,Mississippi,Union County,28606,32242,1942,67.8879,0.9089
46075,South Dakota,Jones County,928,60001,63,67.8879,0.0
20129,Kansas,Morton County,2667,43644,181,67.8665,2.2497
48465,Texas,Val Verde County,49208,36554,3336,67.7939,2.906
19029,Iowa,Cass County,12930,48327,876,67.7494,2.0108
55011,Wisconsin,Buffalo County,13125,44756,889,67.7333,0.381
17035,Illinois,Cumberland County,10808,43778,732,67.7276,1.0178
55059,Wisconsin,Kenosha County,169290,46874,11463,67.7122,0.9569
22111,Louisiana,Union Parish,22330,38794,1512,67.7116,2.6422
46093,South Dakota,Meade County,28294,43015,1914,67.6469,0.5655
47037,Tennessee,Davidson County,692587,66060,46807,67.5828,0.6469
17115,Illinois,Macon County,104712,48214,7073,67.5472,1.3943
19107,Iowa,Keokuk County,10225,44509,690,67.4817,0.8802
38037,North Dakota,Grant County,2374,38371,160,67.3968,2.9486
12049,Florida,Hardee County,27245,28285,1836,67.3885,0.6974
22013,Louisiana,Bienville Parish,13308,38493,896,67.3279,2.7803
17053,Illinois,Ford County,13264,52879,893,67.3251,1.8848
28137,Mississippi,Tate County,28759,35182,1934,67.2485,1.7734
12133,Florida,Washington County,24880,29414,1671,67.1624,1.0852
46071,South Dakota,Jackson County,3307,26835,222,67.1303,2.4191
38065,North Dakota,Oliver County,1952,48290,131,67.1107,1.0246
28093,Mississippi,Marshall County,35451,32341,2378,67.0785,1.495
31097,Nebraska,Johnson County,5134,37179,344,67.0043,0.9739
19113,Iowa,Linn County,225909,52743,15134,66.9916,0.7569
31177,Nebraska,Washington County,20667,56640,1384,66.9667,0.5806
22047,Louisiana,Iberville Parish,32721,41423,2191,66.9601,2.0171
13139,Georgia,Hall County,202148,43701,13517,66.8669,0.9844
27013,Minnesota,Blue Earth County,67427,44383,4508,66.8575,0.2521
27029,Minnesota,Clearwater County,8810,44001,589,66.8558,1.1351
40005,Oklahoma,Atoka County,13838,32379,925,66.8449,0.0723
16011,Idaho,Bingham County,46236,36335,3090,66.831,0.6488
31059,Nebraska,Fillmore County,5527,57068,369,66.7632,1.0856
30083,Montana,Richland County,10913,61217,728,66.7094,0.8247
01107,Alabama,Pickens County,19938,32551,1330,66.7068,1.1034
19103,Iowa,Johnson County,151260,52672,10083,66.6601,0.2711
28021,Mississippi,Claiborne County,9002,31494,600,66.6519,1.7774
18163,Indiana,Vanderburgh County,180974,45893,12060,66.6394,0.8344
47177,Tennessee,Warren County,40878,33970,2724,66.6373,0.5137
46063,South Dakota,Harding County,1249,51036,83,66.4532,0.0
16073,Idaho,Owyhee County,11693,33372,777,66.45,1.1973
13003,Georgia,Atkinson County,8297,30511,551,66.4095,1.0847
34031,New Jersey,Passaic County,503310,50570,33393,66.3468,2.6743
29087,Missouri,Holt County,4404,45259,292,66.3034,1.1353
31081,Nebraska,Hamilton County,9280,54782,615,66.2716,1.4009
29131,Missouri,Miller County,25336,35547,1679,66.2693,1.0657
22097,Louisiana,St. Landry Parish,82764,41191,5482,66.2365,2.054
19125,Iowa,Marion County,33407,48956,2212,66.2137,0.7483
05061,Arkansas,Howard County,13341,35292,883,66.1869,1.1244
22059,Louisiana,LaSalle Parish,14917,32413,987,66.1661,1.4748
16029,Idaho,Caribou County,7060,39146,467,66.1473,1.5581
17033,Illinois,Crawford County,18807,48332,1244,66.1456,0.6912
48069,Texas,Castro County,7665,42786,507,66.1448,1.0437
30001,Montana,Beaverhead County,9404,44664,621,66.0357,0.319
55029,Wisconsin,Door County,27610,63178,1822,65.9906,0.3984
28079,Mississippi,Leake County,22763,31436,1502,65.9843,1.9769
29186,Missouri,Ste. Genevieve County,17888,41822,1180,65.966,0.1118
31121,Nebraska,Merrick County,7733,47386,510,65.9511,1.0345
13069,Georgia,Coffee County,43093,32644,2842,65.9504,1.6708
55089,Wisconsin,Ozaukee County,89147,83992,5879,65.9473,0.4711
40073,Oklahoma,Kingfisher County,15816,49257,1043,65.9459,0.4426
40085,Oklahoma,Love County,10134,37547,668,65.9167,0.0987
17089,Illinois,Kane County,534216,51333,35176,65.846,0.8704
48489,Texas,Willacy County,21515,28593,1416,65.8145,2.8352
47167,Tennessee,Tipton County,61581,38547,4051,65.7833,0.6658
48255,Texas,Karnes County,15650,49593,1029,65.7508,1.2141
01133,Alabama,Winston County,23660,35430,1555,65.7227,1.0566
